timestamp,pageSlug,wordCount,r2Key,status
2026-05-25T23:22:30.919Z,"media-and-communications--corporate-communications",552,"operational/college-of-policing/app/media-and-communications--corporate-communications/main.text","ok"
2026-05-25T23:22:30.922Z,"media-and-communications--freedom-information",216,"operational/college-of-policing/app/media-and-communications--freedom-information/main.text","ok"
2026-05-25T23:22:30.933Z,"media-and-communications--legal-considerations",765,"operational/college-of-policing/app/media-and-communications--legal-considerations/main.text","ok"
2026-05-25T23:22:30.950Z,"media-and-communications--criminal-proceedings-information",281,"operational/college-of-policing/app/media-and-communications--criminal-proceedings-information/main.text","ok"
2026-05-25T23:22:30.974Z,"media-and-communications--images-and-footage",863,"operational/college-of-policing/app/media-and-communications--images-and-footage/main.text","ok"
2026-05-25T23:22:30.975Z,"media-and-communications--managing-information-disorder",778,"operational/college-of-policing/app/media-and-communications--managing-information-disorder/main.text","ok"
2026-05-25T23:22:30.978Z,"media-and-communications--major-incidents",217,"operational/college-of-policing/app/media-and-communications--major-incidents/main.text","ok"
2026-05-25T23:22:30.979Z,"media-and-communications--police-and-media",1969,"operational/college-of-policing/app/media-and-communications--police-and-media/main.text","ok"
2026-05-25T23:22:30.981Z,"media-and-communications--media-briefings",999,"operational/college-of-policing/app/media-and-communications--media-briefings/main.text","ok"
2026-05-25T23:22:31.002Z,"media-and-communications--documentaries",474,"operational/college-of-policing/app/media-and-communications--documentaries/main.text","ok"
2026-05-25T23:22:31.015Z,"media-and-communications--police-under-investigation",2051,"operational/college-of-policing/app/media-and-communications--police-under-investigation/main.text","ok"
2026-05-25T23:22:31.022Z,"media-and-communications--social-media",1172,"operational/college-of-policing/app/media-and-communications--social-media/main.text","ok"
2026-05-25T23:22:31.031Z,"mental-health--awol-patients--changes",114,"operational/college-of-policing/app/mental-health--awol-patients--changes/main.text","ok"
2026-05-25T23:22:31.036Z,"mental-health--awol-patients",3574,"operational/college-of-policing/app/mental-health--awol-patients/main.text","ok"
2026-05-25T23:22:31.045Z,"mental-health--changes",792,"operational/college-of-policing/app/mental-health--changes/main.text","ok"
2026-05-25T23:22:31.081Z,"mental-health--introduction-and-strategic-considerations--changes",203,"operational/college-of-policing/app/mental-health--introduction-and-strategic-considerations--changes/main.text","ok"
2026-05-25T23:22:31.087Z,"mental-health--mental-health-and-criminal-justice-system",4306,"operational/college-of-policing/app/mental-health--mental-health-and-criminal-justice-system/main.text","ok"
2026-05-25T23:22:31.102Z,"mental-health--mental-health-detention--changes",189,"operational/college-of-policing/app/mental-health--mental-health-detention--changes/main.text","ok"
2026-05-25T23:22:31.103Z,"mental-health--mental-health-detention",10201,"operational/college-of-policing/app/mental-health--mental-health-detention/main.text","ok"
2026-05-25T23:22:31.105Z,"mental-health--mental-capacity",2561,"operational/college-of-policing/app/mental-health--mental-capacity/main.text","ok"
2026-05-25T23:22:31.131Z,"mental-health",478,"operational/college-of-policing/app/mental-health/main.text","ok"
2026-05-25T23:22:31.138Z,"mental-health--mental-vulnerability-and-illness--changes",270,"operational/college-of-policing/app/mental-health--mental-vulnerability-and-illness--changes/main.text","ok"
2026-05-25T23:22:31.140Z,"mental-health--mental-vulnerability-and-illness",7978,"operational/college-of-policing/app/mental-health--mental-vulnerability-and-illness/main.text","ok"
2026-05-25T23:22:31.141Z,"mental-health--introduction-and-strategic-considerations",5998,"operational/college-of-policing/app/mental-health--introduction-and-strategic-considerations/main.text","ok"
2026-05-25T23:22:31.161Z,"mental-health--safe-and-well-checks",804,"operational/college-of-policing/app/mental-health--safe-and-well-checks/main.text","ok"
2026-05-25T23:22:31.196Z,"mental-health--sources-help-those-need-mental-and-emotional-support--changes",250,"operational/college-of-policing/app/mental-health--sources-help-those-need-mental-and-emotional-support--changes/main.text","ok"
2026-05-25T23:22:31.197Z,"mobilisation",223,"operational/college-of-policing/app/mobilisation/main.text","ok"
2026-05-25T23:22:31.242Z,"mental-health--suicide-and-bereavement-response--changes",274,"operational/college-of-policing/app/mental-health--suicide-and-bereavement-response--changes/main.text","ok"
2026-05-25T23:22:31.244Z,"mental-health--sources-help-those-need-mental-and-emotional-support",2156,"operational/college-of-policing/app/mental-health--sources-help-those-need-mental-and-emotional-support/main.text","ok"
2026-05-25T23:22:31.245Z,"mobilisation--mobilisation-linked-reference-material",104,"operational/college-of-policing/app/mobilisation--mobilisation-linked-reference-material/main.text","ok"
2026-05-25T23:22:31.246Z,"mental-health--suicide-and-bereavement-response",8460,"operational/college-of-policing/app/mental-health--suicide-and-bereavement-response/main.text","ok"
2026-05-25T23:22:31.247Z,"mobilisation--mobilisation",5547,"operational/college-of-policing/app/mobilisation--mobilisation/main.text","ok"
2026-05-25T23:22:31.247Z,"mobilisation--changes",263,"operational/college-of-policing/app/mobilisation--changes/main.text","ok"
2026-05-25T23:22:31.262Z,"national-decision-model",276,"operational/college-of-policing/app/national-decision-model/main.text","ok"
2026-05-25T23:22:31.263Z,"mobilisation--mobilisation--changes",240,"operational/college-of-policing/app/mobilisation--mobilisation--changes/main.text","ok"
2026-05-25T23:22:31.293Z,"national-decision-model--changes",605,"operational/college-of-policing/app/national-decision-model--changes/main.text","ok"
2026-05-25T23:22:31.308Z,"operations",62,"operational/college-of-policing/app/operations/main.text","ok"
2026-05-25T23:22:31.310Z,"national-decision-model--linked-reference-material--changes",183,"operational/college-of-policing/app/national-decision-model--linked-reference-material--changes/main.text","ok"
2026-05-25T23:22:31.311Z,"national-decision-model--national-decision-model--changes",521,"operational/college-of-policing/app/national-decision-model--national-decision-model--changes/main.text","ok"
2026-05-25T23:22:31.312Z,"national-decision-model--linked-reference-material",117,"operational/college-of-policing/app/national-decision-model--linked-reference-material/main.text","ok"
2026-05-25T23:22:31.328Z,"national-decision-model--national-decision-model",1920,"operational/college-of-policing/app/national-decision-model--national-decision-model/main.text","ok"
2026-05-25T23:22:31.329Z,"operations--changes",290,"operational/college-of-policing/app/operations--changes/main.text","ok"
2026-05-25T23:22:31.330Z,"operations--briefing-and-debriefing--changes",123,"operational/college-of-policing/app/operations--briefing-and-debriefing--changes/main.text","ok"
2026-05-25T23:22:31.343Z,"operations--briefing-and-debriefing",1938,"operational/college-of-policing/app/operations--briefing-and-debriefing/main.text","ok"
2026-05-25T23:22:31.381Z,"operations--command-and-control",176,"operational/college-of-policing/app/operations--command-and-control/main.text","ok"
2026-05-25T23:22:31.415Z,"operations--command-and-control--changes",115,"operational/college-of-policing/app/operations--command-and-control--changes/main.text","ok"
2026-05-25T23:22:31.433Z,"operations--command-and-control--command-support--changes",114,"operational/college-of-policing/app/operations--command-and-control--command-support--changes/main.text","ok"
2026-05-25T23:22:31.435Z,"operations--operational-planning--changes",145,"operational/college-of-policing/app/operations--operational-planning--changes/main.text","ok"
2026-05-25T23:22:31.437Z,"operations--command-and-control--definitions-and-procedures",2122,"operational/college-of-policing/app/operations--command-and-control--definitions-and-procedures/main.text","ok"
2026-05-25T23:22:31.439Z,"operations--command-and-control--command-support",1700,"operational/college-of-policing/app/operations--command-and-control--command-support/main.text","ok"
2026-05-25T23:22:31.471Z,"operations--operational-planning--deployment-planning",535,"operational/college-of-policing/app/operations--operational-planning--deployment-planning/main.text","ok"
2026-05-25T23:22:31.473Z,"operations--operational-planning--core-planning-principles",1533,"operational/college-of-policing/app/operations--operational-planning--core-planning-principles/main.text","ok"
2026-05-25T23:22:31.476Z,"operations--command-and-control--command-structures",1226,"operational/college-of-policing/app/operations--command-and-control--command-structures/main.text","ok"
2026-05-25T23:22:31.497Z,"operations--operational-planning--planning-resources",2018,"operational/college-of-policing/app/operations--operational-planning--planning-resources/main.text","ok"
2026-05-25T23:22:31.498Z,"operations--operational-planning--planning-resources--changes",129,"operational/college-of-policing/app/operations--operational-planning--planning-resources--changes/main.text","ok"
2026-05-25T23:22:31.511Z,"operations--operational-review--changes",117,"operational/college-of-policing/app/operations--operational-review--changes/main.text","ok"
2026-05-25T23:22:31.514Z,"operations--operational-planning--strategic-planning--changes",114,"operational/college-of-policing/app/operations--operational-planning--strategic-planning--changes/main.text","ok"
2026-05-25T23:22:31.515Z,"operations--operational-planning--strategic-planning",2405,"operational/college-of-policing/app/operations--operational-planning--strategic-planning/main.text","ok"
2026-05-25T23:22:31.516Z,"operations--operational-review",2525,"operational/college-of-policing/app/operations--operational-review/main.text","ok"
2026-05-25T23:22:31.517Z,"operations--operational-planning--tactical-planning",845,"operational/college-of-policing/app/operations--operational-planning--tactical-planning/main.text","ok"
2026-05-25T23:22:31.518Z,"operations--reference-material--changes",117,"operational/college-of-policing/app/operations--reference-material--changes/main.text","ok"
2026-05-25T23:22:31.531Z,"operations--operational-planning",137,"operational/college-of-policing/app/operations--operational-planning/main.text","ok"
2026-05-25T23:22:31.536Z,"policing-elections",316,"operational/college-of-policing/app/policing-elections/main.text","ok"
2026-05-25T23:22:31.537Z,"operations--reference-material",307,"operational/college-of-policing/app/operations--reference-material/main.text","ok"
2026-05-25T23:22:31.578Z,"policing-elections--changes",1852,"operational/college-of-policing/app/policing-elections--changes/main.text","ok"
2026-05-25T23:22:31.621Z,"policing-elections--core-principles-and-legislation",1540,"operational/college-of-policing/app/policing-elections--core-principles-and-legislation/main.text","ok"
2026-05-25T23:22:31.644Z,"policing-elections--investigating-electoral-malpractice",11046,"operational/college-of-policing/app/policing-elections--investigating-electoral-malpractice/main.text","ok"
2026-05-25T23:22:31.645Z,"policing-elections--core-principles-and-legislation--changes",189,"operational/college-of-policing/app/policing-elections--core-principles-and-legislation--changes/main.text","ok"
2026-05-25T23:22:31.646Z,"policing-elections--key-roles-and-planning",5885,"operational/college-of-policing/app/policing-elections--key-roles-and-planning/main.text","ok"
2026-05-25T23:22:31.650Z,"policing-elections--investigating-electoral-malpractice--changes",404,"operational/college-of-policing/app/policing-elections--investigating-electoral-malpractice--changes/main.text","ok"
2026-05-25T23:22:31.671Z,"policing-elections--key-roles-and-planning--changes",920,"operational/college-of-policing/app/policing-elections--key-roles-and-planning--changes/main.text","ok"
2026-05-25T23:22:31.687Z,"policing-elections--policing-elections-reference-material--changes",431,"operational/college-of-policing/app/policing-elections--policing-elections-reference-material--changes/main.text","ok"
2026-05-25T23:22:31.690Z,"post-incident-procedures-following-death-or-serious-injury",105,"operational/college-of-policing/app/post-incident-procedures-following-death-or-serious-injury/main.text","ok"
2026-05-25T23:22:31.708Z,"professional-standards--changes",1293,"operational/college-of-policing/app/professional-standards--changes/main.text","ok"
2026-05-25T23:22:31.718Z,"professional-standards",129,"operational/college-of-policing/app/professional-standards/main.text","ok"
2026-05-25T23:22:31.719Z,"professional-standards--counter-corruption",2964,"operational/college-of-policing/app/professional-standards--counter-corruption/main.text","ok"
2026-05-25T23:22:31.721Z,"post-incident-procedures-following-death-or-serious-injury--post-incident-procedures-following-death-or-serious-injury--changes",684,"operational/college-of-policing/app/post-incident-procedures-following-death-or-serious-injury--post-incident-procedures-following-death-or-serious-injury--changes/main.text","ok"
2026-05-25T23:22:31.722Z,"professional-standards--vetting--changes",1258,"operational/college-of-policing/app/professional-standards--vetting--changes/main.text","ok"
2026-05-25T23:22:31.723Z,"post-incident-procedures-following-death-or-serious-injury--post-incident-procedures-following-death-or-serious-injury",12103,"operational/college-of-policing/app/post-incident-procedures-following-death-or-serious-injury--post-incident-procedures-following-death-or-serious-injury/main.text","ok"
2026-05-25T23:22:31.725Z,"post-incident-procedures-following-death-or-serious-injury--changes",684,"operational/college-of-policing/app/post-incident-procedures-following-death-or-serious-injury--changes/main.text","ok"
2026-05-25T23:22:31.752Z,"professional-standards--complaints-and-misconduct",119,"operational/college-of-policing/app/professional-standards--complaints-and-misconduct/main.text","ok"
2026-05-25T23:22:31.789Z,"prosecution-and-case-management--changes",1821,"operational/college-of-policing/app/prosecution-and-case-management--changes/main.text","ok"
2026-05-25T23:22:31.791Z,"prosecution-and-case-management",180,"operational/college-of-policing/app/prosecution-and-case-management/main.text","ok"
2026-05-25T23:22:31.791Z,"professional-standards--vetting",268,"operational/college-of-policing/app/professional-standards--vetting/main.text","ok"
2026-05-25T23:22:31.804Z,"prosecution-and-case-management--charging-and-case-preparation",2695,"operational/college-of-policing/app/prosecution-and-case-management--charging-and-case-preparation/main.text","ok"
2026-05-25T23:22:31.871Z,"prosecution-and-case-management--enforcing-sentences-and-managing-offenders--changes",194,"operational/college-of-policing/app/prosecution-and-case-management--enforcing-sentences-and-managing-offenders--changes/main.text","ok"
2026-05-25T23:22:31.879Z,"prosecution-and-case-management--hearing-and-trial-management--changes",207,"operational/college-of-policing/app/prosecution-and-case-management--hearing-and-trial-management--changes/main.text","ok"
2026-05-25T23:22:31.880Z,"prosecution-and-case-management--hearing-and-trial-management",3539,"operational/college-of-policing/app/prosecution-and-case-management--hearing-and-trial-management/main.text","ok"
2026-05-25T23:22:31.881Z,"prosecution-and-case-management--prosecution-and-case-management-reference-material",790,"operational/college-of-policing/app/prosecution-and-case-management--prosecution-and-case-management-reference-material/main.text","ok"
2026-05-25T23:22:31.882Z,"prosecution-and-case-management--possible-justice-outcomes-following-investigation",6017,"operational/college-of-policing/app/prosecution-and-case-management--possible-justice-outcomes-following-investigation/main.text","ok"
2026-05-25T23:22:31.884Z,"prosecution-and-case-management--enforcing-sentences-and-managing-offenders",2341,"operational/college-of-policing/app/prosecution-and-case-management--enforcing-sentences-and-managing-offenders/main.text","ok"
2026-05-25T23:22:31.885Z,"policing-elections--policing-elections-reference-material",306,"operational/college-of-policing/app/policing-elections--policing-elections-reference-material/main.text","ok"
2026-05-25T23:22:31.886Z,"prosecution-and-case-management--charging-and-case-preparation--changes",489,"operational/college-of-policing/app/prosecution-and-case-management--charging-and-case-preparation--changes/main.text","ok"
2026-05-25T23:22:31.886Z,"public-and-personal-safety-training--changes",176,"operational/college-of-policing/app/public-and-personal-safety-training--changes/main.text","ok"
2026-05-25T23:22:31.892Z,"prosecution-and-case-management--prosecution-and-case-management-reference-material--changes",210,"operational/college-of-policing/app/prosecution-and-case-management--prosecution-and-case-management-reference-material--changes/main.text","ok"
2026-05-25T23:22:31.908Z,"prosecution-and-case-management--possible-justice-outcomes-following-investigation--changes",735,"operational/college-of-policing/app/prosecution-and-case-management--possible-justice-outcomes-following-investigation--changes/main.text","ok"
2026-05-25T23:22:31.913Z,"prosecution-and-case-management--victim-and-witness-care--changes",448,"operational/college-of-policing/app/prosecution-and-case-management--victim-and-witness-care--changes/main.text","ok"
2026-05-25T23:22:31.931Z,"public-and-personal-safety-training--instructors-and-trainers",416,"operational/college-of-policing/app/public-and-personal-safety-training--instructors-and-trainers/main.text","ok"
2026-05-25T23:22:31.936Z,"public-and-personal-safety-training--instructors-and-trainers--changes",130,"operational/college-of-policing/app/public-and-personal-safety-training--instructors-and-trainers--changes/main.text","ok"
2026-05-25T23:22:31.940Z,"public-and-personal-safety-training",394,"operational/college-of-policing/app/public-and-personal-safety-training/main.text","ok"
2026-05-25T23:22:31.942Z,"prosecution-and-case-management--victim-and-witness-care",3127,"operational/college-of-policing/app/prosecution-and-case-management--victim-and-witness-care/main.text","ok"
2026-05-25T23:22:31.981Z,"public-and-personal-safety-training--senior-leaders--changes",142,"operational/college-of-policing/app/public-and-personal-safety-training--senior-leaders--changes/main.text","ok"
2026-05-25T23:22:31.987Z,"public-order-public-safety--additional-reference-historical-documents",545,"operational/college-of-policing/app/public-order-public-safety--additional-reference-historical-documents/main.text","ok"
2026-05-25T23:22:31.994Z,"public-and-personal-safety-training--senior-leaders",1821,"operational/college-of-policing/app/public-and-personal-safety-training--senior-leaders/main.text","ok"
2026-05-25T23:22:32.043Z,"public-order-public-safety--changes",1487,"operational/college-of-policing/app/public-order-public-safety--changes/main.text","ok"
2026-05-25T23:22:32.068Z,"public-order-public-safety--additional-reference-historical-documents--changes",191,"operational/college-of-policing/app/public-order-public-safety--additional-reference-historical-documents--changes/main.text","ok"
2026-05-25T23:22:32.070Z,"public-order-public-safety",626,"operational/college-of-policing/app/public-order-public-safety/main.text","ok"
2026-05-25T23:22:32.071Z,"public-order-public-safety--command-structure-role-profiles--changes",340,"operational/college-of-policing/app/public-order-public-safety--command-structure-role-profiles--changes/main.text","ok"
2026-05-25T23:22:32.074Z,"public-order-public-safety--approaches-pops--changes",120,"operational/college-of-policing/app/public-order-public-safety--approaches-pops--changes/main.text","ok"
2026-05-25T23:22:32.075Z,"public-order-public-safety--curriculum-and-training",599,"operational/college-of-policing/app/public-order-public-safety--curriculum-and-training/main.text","ok"
2026-05-25T23:22:32.076Z,"public-order-public-safety--deployment",832,"operational/college-of-policing/app/public-order-public-safety--deployment/main.text","ok"
2026-05-25T23:22:32.082Z,"public-order-public-safety--command-structure-role-profiles",2292,"operational/college-of-policing/app/public-order-public-safety--command-structure-role-profiles/main.text","ok"
2026-05-25T23:22:32.084Z,"public-order-public-safety--approaches-pops",2084,"operational/college-of-policing/app/public-order-public-safety--approaches-pops/main.text","ok"
2026-05-25T23:22:32.085Z,"public-order-public-safety--deployment--changes",160,"operational/college-of-policing/app/public-order-public-safety--deployment--changes/main.text","ok"
2026-05-25T23:22:32.085Z,"public-order-public-safety--developing-policing-plan--changes",327,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--changes/main.text","ok"
2026-05-25T23:22:32.125Z,"public-order-public-safety--developing-policing-plan--community-engagement-impact-assessments-and-communication",506,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--community-engagement-impact-assessments-and-communication/main.text","ok"
2026-05-25T23:22:32.134Z,"public-order-public-safety--developing-policing-plan--counter-terrorism",1299,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--counter-terrorism/main.text","ok"
2026-05-25T23:22:32.135Z,"public-order-public-safety--developing-policing-plan",74,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan/main.text","ok"
2026-05-25T23:22:32.135Z,"public-order-public-safety--developing-policing-plan--community-engagement-impact-assessments-and-communication--changes",131,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--community-engagement-impact-assessments-and-communication--changes/main.text","ok"
2026-05-25T23:22:32.139Z,"public-order-public-safety--curriculum-and-training--changes",120,"operational/college-of-policing/app/public-order-public-safety--curriculum-and-training--changes/main.text","ok"
2026-05-25T23:22:32.144Z,"public-order-public-safety--developing-policing-plan--counter-terrorism--changes",123,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--counter-terrorism--changes/main.text","ok"
2026-05-25T23:22:32.148Z,"public-order-public-safety--developing-policing-plan--cyber-security",346,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--cyber-security/main.text","ok"
2026-05-25T23:22:32.167Z,"public-order-public-safety--developing-policing-plan--digital-media-investigator",333,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--digital-media-investigator/main.text","ok"
2026-05-25T23:22:32.190Z,"public-order-public-safety--developing-policing-plan--cyber-security--changes",123,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--cyber-security--changes/main.text","ok"
2026-05-25T23:22:32.200Z,"public-order-public-safety--developing-policing-plan--digital-media-investigator--changes",125,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--digital-media-investigator--changes/main.text","ok"
2026-05-25T23:22:32.234Z,"public-order-public-safety--developing-policing-plan--intelligence--changes",121,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--intelligence--changes/main.text","ok"
2026-05-25T23:22:32.249Z,"public-order-public-safety--developing-policing-plan--media--changes",121,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--media--changes/main.text","ok"
2026-05-25T23:22:32.252Z,"public-order-public-safety--developing-policing-plan--intelligence",748,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--intelligence/main.text","ok"
2026-05-25T23:22:32.253Z,"public-order-public-safety--developing-policing-plan--safeguarding",395,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--safeguarding/main.text","ok"
2026-05-25T23:22:32.301Z,"public-order-public-safety--developing-policing-plan--media",369,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--media/main.text","ok"
2026-05-25T23:22:32.305Z,"public-order-public-safety--legal-framework-and-legislation",2857,"operational/college-of-policing/app/public-order-public-safety--legal-framework-and-legislation/main.text","ok"
2026-05-25T23:22:32.307Z,"public-order-public-safety--legal-framework-and-legislation--changes",254,"operational/college-of-policing/app/public-order-public-safety--legal-framework-and-legislation--changes/main.text","ok"
2026-05-25T23:22:32.308Z,"public-order-public-safety--mounted-police",70,"operational/college-of-policing/app/public-order-public-safety--mounted-police/main.text","ok"
2026-05-25T23:22:32.309Z,"public-order-public-safety--developing-policing-plan--safeguarding--changes",121,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--safeguarding--changes/main.text","ok"
2026-05-25T23:22:32.310Z,"public-order-public-safety--developing-policing-plan--investigation",845,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--investigation/main.text","ok"
2026-05-25T23:22:32.310Z,"public-order-public-safety--developing-policing-plan--planning--changes",123,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--planning--changes/main.text","ok"
2026-05-25T23:22:32.311Z,"public-order-public-safety--developing-policing-plan--planning",558,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--planning/main.text","ok"
2026-05-25T23:22:32.312Z,"public-order-public-safety--developing-policing-plan--investigation--changes",121,"operational/college-of-policing/app/public-order-public-safety--developing-policing-plan--investigation--changes/main.text","ok"
2026-05-25T23:22:32.320Z,"public-order-public-safety--mounted-police--training-and-accreditations",1126,"operational/college-of-policing/app/public-order-public-safety--mounted-police--training-and-accreditations/main.text","ok"
2026-05-25T23:22:32.341Z,"public-order-public-safety--mounted-police--mounted-police-standards",1221,"operational/college-of-policing/app/public-order-public-safety--mounted-police--mounted-police-standards/main.text","ok"
2026-05-25T23:22:32.353Z,"public-order-public-safety--mounted-police--deployment-and-command-structure",533,"operational/college-of-policing/app/public-order-public-safety--mounted-police--deployment-and-command-structure/main.text","ok"
2026-05-25T23:22:32.357Z,"public-order-public-safety--policing-professional-standards-and-core-principles",1799,"operational/college-of-policing/app/public-order-public-safety--policing-professional-standards-and-core-principles/main.text","ok"
2026-05-25T23:22:32.359Z,"public-order-public-safety--policing-professional-standards-and-core-principles--changes",126,"operational/college-of-policing/app/public-order-public-safety--policing-professional-standards-and-core-principles--changes/main.text","ok"
2026-05-25T23:22:32.359Z,"public-order-public-safety--pops-incidents--changes",118,"operational/college-of-policing/app/public-order-public-safety--pops-incidents--changes/main.text","ok"
2026-05-25T23:22:32.360Z,"public-order-public-safety--pops-incidents",352,"operational/college-of-policing/app/public-order-public-safety--pops-incidents/main.text","ok"
2026-05-25T23:22:32.434Z,"public-order-public-safety--thematic-guidance-and-further-information",76,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information/main.text","ok"
2026-05-25T23:22:32.435Z,"public-order-public-safety--thematic-guidance-and-further-information--british-transport-police",259,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--british-transport-police/main.text","ok"
2026-05-25T23:22:32.436Z,"public-order-public-safety--thematic-guidance-and-further-information--british-transport-police--changes",126,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--british-transport-police--changes/main.text","ok"
2026-05-25T23:22:32.437Z,"public-order-public-safety--thematic-guidance-and-further-information--changes",551,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--changes/main.text","ok"
2026-05-25T23:22:32.473Z,"public-order-public-safety--thematic-guidance-and-further-information--events--changes",143,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--events--changes/main.text","ok"
2026-05-25T23:22:32.493Z,"public-order-public-safety--thematic-guidance-and-further-information--police-service-northern-ireland--changes",150,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--police-service-northern-ireland--changes/main.text","ok"
2026-05-25T23:22:32.494Z,"public-order-public-safety--thematic-guidance-and-further-information--police-scotland--changes",124,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--police-scotland--changes/main.text","ok"
2026-05-25T23:22:32.496Z,"public-order-public-safety--thematic-guidance-and-further-information--police-scotland",234,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--police-scotland/main.text","ok"
2026-05-25T23:22:32.497Z,"public-order-public-safety--thematic-guidance-and-further-information--further-information--changes",124,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--further-information--changes/main.text","ok"
2026-05-25T23:22:32.507Z,"public-order-public-safety--thematic-guidance-and-further-information--further-information",260,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--further-information/main.text","ok"
2026-05-25T23:22:32.509Z,"public-order-public-safety--thematic-guidance-and-further-information--policing-elections--changes",126,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--policing-elections--changes/main.text","ok"
2026-05-25T23:22:32.522Z,"public-order-public-safety--thematic-guidance-and-further-information--events",722,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--events/main.text","ok"
2026-05-25T23:22:32.524Z,"public-order-public-safety--thematic-guidance-and-further-information--protest",372,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--protest/main.text","ok"
2026-05-25T23:22:32.537Z,"public-order-public-safety--thematic-guidance-and-further-information--protest--changes",122,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--protest--changes/main.text","ok"
2026-05-25T23:22:32.538Z,"public-order-public-safety--thematic-guidance-and-further-information--unauthorised-encampments-and-trespassing-land-without-consent",227,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--unauthorised-encampments-and-trespassing-land-without-consent/main.text","ok"
2026-05-25T23:22:32.540Z,"public-order-public-safety--thematic-guidance-and-further-information--unauthorised-encampments-and-trespassing-land-without-consent--changes",136,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--unauthorised-encampments-and-trespassing-land-without-consent--changes/main.text","ok"
2026-05-25T23:22:32.541Z,"public-order-public-safety--thematic-guidance-and-further-information--ukfpu",246,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--ukfpu/main.text","ok"
2026-05-25T23:22:32.547Z,"public-order-public-safety--thematic-guidance-and-further-information--ukfpu--changes",225,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--ukfpu--changes/main.text","ok"
2026-05-25T23:22:32.593Z,"public-order-public-safety--thematic-guidance-and-further-information--police-service-northern-ireland",1083,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--police-service-northern-ireland/main.text","ok"
2026-05-25T23:22:32.596Z,"public-order-public-safety--thematic-guidance-and-further-information--policing-elections",261,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--policing-elections/main.text","ok"
2026-05-25T23:22:32.612Z,"public-order-public-safety--thematic-guidance-and-further-information--unlicensed-music-event--changes",126,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--unlicensed-music-event--changes/main.text","ok"
2026-05-25T23:22:32.621Z,"risk--risk",6076,"operational/college-of-policing/app/risk--risk/main.text","ok"
2026-05-25T23:22:32.623Z,"public-order-public-safety--thematic-guidance-and-further-information--unlicensed-music-event",227,"operational/college-of-policing/app/public-order-public-safety--thematic-guidance-and-further-information--unlicensed-music-event/main.text","ok"
2026-05-25T23:22:32.644Z,"risk--risk-reference-material",149,"operational/college-of-policing/app/risk--risk-reference-material/main.text","ok"
2026-05-25T23:22:32.650Z,"risk",155,"operational/college-of-policing/app/risk/main.text","ok"
2026-05-25T23:22:32.656Z,"roads-policing",171,"operational/college-of-policing/app/roads-policing/main.text","ok"
2026-05-25T23:22:32.666Z,"roads-policing--changes",2374,"operational/college-of-policing/app/roads-policing--changes/main.text","ok"
2026-05-25T23:22:32.673Z,"roads-policing--disrupting-criminality--changes",287,"operational/college-of-policing/app/roads-policing--disrupting-criminality--changes/main.text","ok"
